year,tmID,confID,rank,playoff,o_fga,o_fta,o_3pa,o_oreb,o_dreb,d_fgm,d_fga,d_ftm,d_fta,d_3pa,d_oreb,d_dreb,d_asts,GP_x,homeW,homeL,awayW,awayL,confW,confL,stint_x,GP_y,minutes,points,PF,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,height,weight,stint_y,won_y,lost_y,post_wins,post_losses,TPI_Sum,winrate,roundsPlayed,o_blk,d_3pm,award_player,award_coach,playersAge,PlayOffNextYear
3,HOU,1,-1.0315263227619076,1.0,0.603397912017931,-0.5405316450035041,-1.059071029893233,0.6206657953409701,0.6713722583814121,0.6444241316270567,0.7281177381874516,0.4769452449567723,0.4849785407725321,0.3195591737750168,0.6943820224719102,0.7026455026455027,0.652046783625731,0.0,1.331935388738683,-1.5741477175545366,1.3418779781699004,-1.5804052026804705,1.6154196561484913,-1.6520141554950332,0.0,0.9393939393939394,1.8752369677762384,0.5852090032154341,0.0785839697323163,0.0,0.2727272727272727,0.3,0.411764705882353,0.3,0.0833333333333333,0.2307692307692307,0.1833333333333333,0.1142857142857142,0.4166666666666666,0.1111111111111111,0.1785714285714285,0.3793103448275862,0.3365384615384615,0.3488372093023256,0.1538461538461538,0.1666666666666666,0.21875,0.2,0.0,-1.1651507843522382,-1.896588526721412,0.0,1.4415045281540857,-1.4044490472051994,0.1428571428571428,0.4,0.2775009358420927,1.6856576945490696,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.404280948840858,1.0
4,HOU,1,-1.0315263227619076,1.0,0.6502308208247221,-0.4083495232256746,-0.9608502905495406,0.5521642192665487,0.7306672441643859,0.753199268738574,0.7862122385747483,0.4682997118155619,0.4806866952789699,0.4450961187021047,0.6696629213483146,0.7492063492063492,0.7543859649122806,1.0,1.331935388738683,-1.2276407514973025,-0.1842542795366489,0.3056117220965157,1.0257366433221622,-0.1769037754476159,0.0,1.0,1.9317941011924995,0.6270096463022508,0.5162522117943297,0.0,0.2727272727272727,0.3,0.370242214532872,0.2846153846153846,0.25,0.2051282051282051,0.2333333333333333,0.0857142857142857,0.6666666666666666,0.0,0.25,0.1724137931034483,0.2980769230769231,0.2790697674418604,0.25,0.2857142857142857,0.15625,0.1,0.0,-0.7084058243841109,-1.2504340665461728,0.0,0.7590972309071191,-0.2697825054113584,0.1428571428571428,0.4,0.1865579098917577,0.6172465979789574,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.6237114849552403,0.0
5,HOU,1,0.9412594771402256,0.0,0.6560000921994718,-0.2761674014478451,-0.8462594279818992,0.6455754593680324,0.6924124146269834,0.7623400365630713,0.7776917118512782,0.5634005763688761,0.5697424892703863,-0.3081255508604227,0.752808988764045,0.761904761904762,0.7880116959064327,1.0,-0.3888329973788138,0.5048940787888685,-0.9473204083899236,1.0600184920073104,-1.0381539015699897,1.2982066045998015,0.0,0.4545454545454546,-0.9017182829621924,0.0594855305466238,-0.5341515691545022,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1374746244239579,-1.416114697360339,0.0,-0.435115539275072,1.0539951266814558,0.0,0.0,-0.4931215472107464,-0.742549343110277,0.0,0.0,0.0,0.0,0.0,1.0751351446691912,1.0
6,HOU,1,-0.5383298727863742,1.0,0.6515882964423102,0.3847432074413026,-2.09857385461398,0.5729222726224339,0.6541575850895811,0.7751371115173674,0.7529047250193649,0.6037463976945244,0.5997854077253219,-0.4336624957875107,0.6157303370786518,0.7269841269841271,0.7909356725146198,1.0,0.2994743570681847,-0.1881198533255998,0.5788118493166258,-0.4487950478142787,0.1412121240826685,0.1181183005618675,0.0,1.0,1.7706062709561547,0.5498392282958199,1.1289877506811483,0.0,0.4545454545454546,0.5,0.4775086505190311,0.3384615384615385,0.0416666666666666,0.2307692307692307,0.1666666666666666,0.1714285714285714,0.5,0.0,0.0714285714285714,0.1724137931034483,0.3173076923076923,0.3720930232558139,0.2307692307692307,0.2857142857142857,0.03125,0.0,0.0,-0.9367783043681868,-2.6350507669216796,0.0,0.5884954065953775,-0.0806714151123849,0.2857142857142857,0.6000000000000001,0.1171540216665019,0.4229900349662094,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,2.5014336294127686,1.0
7,HOU,1,-0.5383298727863742,1.0,0.6902763515435724,-0.0206152993440412,0.0868375957831805,0.5687706619512569,0.7526637711483922,0.8482632541133455,0.8644461657629745,0.6412103746397694,0.6598712446351931,0.3994463205468,0.7573033707865169,0.8328042328042329,0.7690058479532164,1.0,0.643628034291684,-0.5346268193828341,-0.1842542795366489,0.3056117220965157,0.1412121240826685,-0.4719258514570993,0.0,0.0909090909090909,-1.2014710900683772,0.0064308681672025,-1.292776522061992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5327346859348312,-1.11433926266311,0.0,0.4178935822836359,0.1084396751865885,0.0,0.4,-0.275336932434944,0.2287334719534619,0.3333333333333333,0.0,0.0,0.5,0.0,2.5309723554281125,0.0
8,HOU,1,0.4480630271646922,0.0,0.7184439706085265,0.5169253292191321,-0.797149058310053,0.7472899208118704,0.7230162782569054,0.8446069469835467,0.8481797056545314,0.8328530259365994,0.7714592274678111,1.3695045313470249,0.7685393258426967,0.7629629629629631,0.8596491228070176,1.0,-1.0771403518258125,1.1979080109033369,-0.1842542795366489,0.3056117220965157,-0.153629382330496,0.413140376571351,0.0,0.8787878787878789,-0.3559419454952706,0.2427652733118971,0.3995406805777927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1651507843522382,-1.588895926637964,0.0,-0.435115539275072,1.0539951266814558,0.0,0.0,0.0046718579910875,-0.742549343110277,0.0,0.0,0.0,0.0,0.0,0.9654198766119068,0.0
1,IND,0,1.4344559271157586,0.0,0.6237600462817532,-0.681525908233189,0.4879056147699253,0.5916045206427307,0.6187718677674838,0.7669104204753199,0.7234701781564679,0.7247838616714697,0.7178111587982833,-1.175471715811212,0.7213483146067416,0.6698412698412699,0.7719298245614035,0.0,-1.765447706272811,1.544414976960571,-0.9473204083899236,0.6828151070519131,-1.0381539015699897,1.003184528590318,1.0,0.1515151515151515,-1.2127825167516295,0.0096463022508038,-1.292776522061992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4334565755361951,0.05725948380847,0.0,-1.1175228365220384,1.4322173072794029,0.0,0.0,-0.4691891719606583,-1.4103062784665972,0.0,0.0,0.0,0.0,0.0,0.0328400981258294,0.0
2,IND,0,0.9412594771402256,0.0,0.6183301438114006,-0.4876587962923723,-0.1259740061281535,0.5936803259783192,0.620684609244354,0.779707495429616,0.7354763749031759,0.5936599423631124,0.6255364806866953,-1.0727596699617763,0.6876404494382024,0.6984126984126985,0.8260233918128654,0.0,-1.0771403518258125,0.8514010448461027,-1.3288534728165609,1.0600184920073104,-1.0381539015699897,1.003184528590318,0.0,0.6666666666666667,-0.3163519521038877,0.2041800643086816,-0.5633294519586365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2692279782609237,-0.2267644547300944,0.0,-0.9469210122102968,1.2431062169804292,0.0,0.0,-0.5816713356360728,-1.2039086802655528,0.0,0.0,0.0,0.0,0.0,-0.5072966061557553,1.0
3,IND,0,-0.045133422810841,1.0,0.6193482505245917,-0.5845923522627806,0.6679769702333618,0.6538786807103866,0.605382677429393,0.7349177330895795,0.703718048024787,0.5172910662824207,0.5396995708154506,0.0342479353043624,0.6471910112359551,0.6814814814814816,0.7412280701754386,0.0,-0.0446793201553145,-0.1881198533255998,-0.1842542795366489,-0.0715916628588814,0.4360536304958331,-0.4719258514570993,0.0,0.9393939393939394,2.019457657987705,0.954983922829582,1.7125454067638326,0.4,0.2727272727272727,0.3,0.356401384083045,0.4692307692307692,0.5,0.5128205128205128,0.5333333333333333,0.1999999999999999,0.3333333333333333,0.1111111111111111,0.3928571428571428,0.2413793103448275,0.4326923076923077,0.5116279069767442,0.2115384615384615,0.2142857142857142,0.65625,0.8,0.0,-1.5867615166305096,-0.4575339047926788,0.0,0.0766899336601527,0.1084396751865885,0.1428571428571428,0.4,-0.2083262817346972,0.0344769089407139,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,-0.2541075260237039,0.0
4,IND,0,0.4480630271646922,0.0,0.6824708667424406,-0.7343987569443208,1.1345254821159017,0.6933189820865686,0.6254664629365293,0.7650822669104205,0.7389620449264137,0.7060518731988472,0.6845493562231759,-0.456487394865163,0.6943820224719102,0.7164021164021165,0.8333333333333333,1.0,0.2994743570681847,-0.1881198533255998,-0.5657873439632862,0.6828151070519131,0.4360536304958331,0.413140376571351,0.0,0.1818181818181818,-1.1562253833353682,0.0160771704180064,-1.2052428736495893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.323254808956602,-0.8125638279658877,0.0,0.0766899336601527,0.4866618557845354,0.0,0.0,0.5240044009180009,-0.159779654072034,0.0,0.0,0.0,0.0,0.0,0.8852433345701528,0.0
5,IND,0,0.9412594771402256,0.0,0.6824708667424406,-0.5845923522627806,0.1605031502909499,0.8220189128930574,0.6742413705967173,0.7349177330895795,0.7223082881487219,0.7435158501440922,0.7457081545064378,-1.243946413044169,0.6314606741573034,0.728042328042328,0.7514619883040935,1.0,-0.0446793201553145,0.1583871127316343,-0.5657873439632862,0.6828151070519131,-0.7433123951568251,0.413140376571351,0.0,0.7575757575757576,-0.1551641218675429,0.1672025723472668,-0.4466179207420996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861654975506316,0.3841828713971291,0.0,-0.0939118906515889,0.6757729460835089,0.0,0.0,0.2942535985171545,-0.3540362170847815,0.0,0.0,0.0,0.1666666666666666,0.0,0.1836985917045256,1.0
6,IND,0,-1.0315263227619076,1.0,0.6644843148093976,-0.4524102304849511,0.0540973493352829,0.7078496194356884,0.6417247654899253,0.7084095063985375,0.6963594113090628,0.6628242074927954,0.6888412017167382,-1.0727596699617763,0.6269662921348316,0.7523809523809525,0.6359649122807017,1.0,1.331935388738683,-1.2276407514973025,0.1972787848899884,-0.0715916628588814,1.0257366433221622,-1.3569920794855497,0.0,0.2727272727272727,-1.1336025299688637,0.0144694533762057,-1.2052428736495893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7084058243841109,0.05725948380847,0.0,0.9296990552188606,-0.4588935957103319,0.2857142857142857,0.4,0.3708371993174366,0.8115031609917049,0.6666666666666666,0.0,0.0,0.1666666666666666,0.0,0.3208426767758975,1.0
7,IND,0,-0.5383298727863742,1.0,0.7276069310272464,0.2613732271153284,0.7334574631291568,0.7036980087645113,0.7220599075184704,0.8071297989031079,0.7912470952749807,0.5951008645533141,0.5997854077253219,-0.194001055472161,0.6471910112359551,0.817989417989418,0.7412280701754386,1.0,0.643628034291684,-0.5346268193828341,0.9603449137432633,-0.8259984327696759,0.4360536304958331,-0.7669479274665828,0.0,0.9696969696969696,-0.1014348451220947,0.1591639871382636,-0.4466179207420996,0.0,0.1818181818181818,0.0,0.1003460207612456,0.0461538461538461,0.4166666666666666,0.1794871794871795,0.2833333333333333,0.0857142857142857,0.0833333333333333,0.2222222222222222,0.0714285714285714,0.0689655172413793,0.0865384615384615,0.0465116279069767,0.0769230769230769,0.0476190476190476,0.0,0.0,0.0,-0.5327346859348312,0.3945379108230145,0.0,0.9296990552188606,-0.4588935957103319,0.0,0.4,1.1988973829704874,0.8115031609917049,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3788651743062373,1.0
8,IND,0,-1.0315263227619076,1.0,0.7354124158283782,-0.2585431185441345,0.6925321550692849,0.7078496194356884,0.7765730396092688,0.8053016453382084,0.8489542989930288,0.648414985590778,0.6523605150214592,0.2510844765420598,0.8292134831460675,0.8412698412698413,0.6944444444444444,1.0,0.643628034291684,-0.5346268193828341,0.9603449137432633,-0.8259984327696759,0.4360536304958331,-0.7669479274665828,0.0,0.4848484848484848,-0.802743299483735,0.0884244372990353,-0.9426419284123814,0.0,0.3636363636363636,0.0,0.0588235294117647,0.0,0.0,0.0512820512820512,0.0333333333333333,0.0285714285714285,0.0,0.0,0.0357142857142857,0.0689655172413793,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.861654975506316,1.7111072092569897,0.0,0.9296990552188606,-0.4588935957103319,0.4285714285714285,0.6000000000000001,0.8207658540190943,0.8115031609917049,0.6666666666666666,0.0,0.0,0.0,0.0,0.8008469745262604,1.0
9,IND,0,-0.045133422810841,1.0,0.7394848426811427,0.0851303980782223,1.6419993020583137,0.7244560621203966,0.7440564345024767,0.8144424131627057,0.8237800154918669,0.7780979827089337,0.7575107296137339,-0.5249620920981201,0.7595505617977528,0.8814814814814815,0.6973684210526315,1.0,0.2994743570681847,-0.1881198533255998,-0.1842542795366489,0.3056117220965157,0.4360536304958331,-0.7669479274665828,0.0,0.3636363636363636,-0.9695868430617058,0.0787781350482315,-0.9134640456082472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1374746244239579,1.2572606241339064,0.0,0.2472917579718943,0.297550765485562,0.1428571428571428,0.4,0.5431503011180715,0.0344769089407139,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.2522706342402116,1.0
10,IND,0,-1.5247227727374408,1.0,0.750684016526245,0.8782231287451996,1.4373727617589538,0.7099254247712768,0.7459691759793469,0.8308957952468007,0.820294345468629,0.7622478386167146,0.7424892703862661,0.2510844765420598,0.7146067415730337,0.8984126984126984,0.7280701754385964,1.0,1.331935388738683,-1.2276407514973025,0.5788118493166258,-0.4487950478142787,1.910261162561656,-1.6520141554950332,0.0,1.0,1.1541335167189064,0.3360128617363344,0.8663868054439403,0.0,0.9090909090909092,1.0,0.7750865051903114,0.4076923076923077,0.2083333333333333,0.4615384615384615,0.3833333333333333,0.5714285714285714,1.0,0.1111111111111111,0.3928571428571428,0.8620689655172413,0.5096153846153847,0.4186046511627906,0.1923076923076923,0.1666666666666666,1.0,1.0,0.0,-0.3821594244068771,1.3759420555946686,0.0,1.1003008795306022,-0.6480046860093054,0.8571428571428571,0.8,1.33531192189599,1.0057597240044525,1.0,0.0,0.0,0.1666666666666666,0.0,1.1339111811284843,
11,IND,0,-0.045133422810841,1.0,0.8210952995777766,2.3941799709169476,1.4449175627202375,0.7473801540802748,0.8011025700592413,0.7747714808043876,0.7604570100697134,0.6731988472622478,0.6754291845493562,-0.5203971122825899,0.6959550561797753,0.7685714285714286,0.7421052631578947,0.6999999999999993,0.1618128861787849,-0.1534691567198766,-0.1079476666513213,0.1170100296188171,0.2296645760066181,-0.2949126058514094,0.0,0.8636363636363636,-0.0010459333082308,0.1422829581993569,-0.2715506239172943,0.0,0.4090909090909091,0.3,0.2387543252595155,0.1038461538461538,0.0625,0.0897435897435897,0.0833333333333333,0.2571428571428571,0.2083333333333333,0.0,0.1607142857142857,0.3793103448275862,0.2115384615384615,0.1162790697674418,0.0384615384615384,0.0119047619047619,0.328125,0.3,0.0,-0.9160171698241756,0.3090079747858354,0.0,-0.1962729852386338,0.5623062919041245,0.1999999999999999,0.32,1.9945026573788065,0.0542515291276411,0.3333333333333333,0.0,0.0,0.0,0.0,0.2522706342402116,
1,LAS,1,-1.5247227727374408,1.0,0.6638055770006036,0.4111796317968685,-0.0768636364563071,0.6393480433612668,0.748838288194652,0.7093235831809872,0.7602633617350891,0.7132564841498559,0.7424892703862661,-0.5477869911757725,0.6741573033707866,0.7174603174603175,0.6505847953216374,0.0,1.676089065962182,-1.9206546836117708,2.4864771714498124,-2.712015357546662,1.910261162561656,-1.9470362315045169,0.0,0.9090909090909092,1.2135185068059808,0.5434083601286174,1.1581656334852826,0.0,0.3636363636363636,0.4,0.4394463667820069,0.3615384615384616,0.1666666666666666,0.1794871794871795,0.1833333333333333,0.4571428571428571,0.25,0.0,0.2857142857142857,0.4137931034482758,0.4423076923076923,0.3953488372093023,0.173076923076923,0.1904761904761904,0.3125,0.5,0.0,0.9524849391363563,-0.6140698254645023,0.0,2.1239118254010516,-2.160893408401093,0.2857142857142857,0.4,1.2204365206955667,2.511248087353247,0.6666666666666666,0.0,0.0,0.0,1.0,-1.393458386617748,1.0
2,LAS,1,-1.5247227727374408,1.0,0.6892582448303813,-0.4612223719368064,-0.2078246222478973,0.7265318674559851,0.7220599075184704,0.7120658135283364,0.7687838884585593,0.5994236311239193,0.5869098712446352,1.6205784212012009,0.6606741573033709,0.6634920634920636,0.7865497076023391,0.0,2.020242743185681,-2.267161649669005,2.1049441070231754,-2.334811972591265,2.499944175387985,-2.5370803835234836,0.0,0.9393939393939394,0.8091350028797124,0.477491961414791,1.916790586392772,0.8,0.6363636363636364,0.0,0.3529411764705882,0.3461538461538461,0.625,0.3333333333333333,0.4666666666666667,0.0571428571428571,0.25,0.4444444444444444,0.1785714285714285,0.5517241379310345,0.3461538461538461,0.4186046511627906,0.2692307692307693,0.2142857142857142,0.0,0.0,0.0,-0.4009813320978896,-0.8125638279658877,0.0,2.1239118254010516,-2.160893408401093,0.8571428571428571,0.2,1.5243776863716867,2.511248087353247,1.0,0.0,0.0,0.5,0.0,0.1256760941741859,1.0
3,LAS,1,-1.5247227727374408,1.0,0.6794165466028672,-0.0118031578921859,0.438795245098079,0.682939955408626,0.7784857810861389,0.7276051188299817,0.7900852052672348,0.6916426512968299,0.6963519313304721,0.6847575590174544,0.70561797752809,0.6825396825396826,0.7426900584795322,0.0,0.643628034291684,-0.8811337854400683,2.4864771714498124,-2.712015357546662,1.910261162561656,-1.9470362315045169,1.0,0.5757575757575758,-0.6726618926263339,0.0980707395498392,-0.621685217566905,0.0,0.3636363636363636,0.3,0.0830449826989619,0.0153846153846153,0.0416666666666666,0.0512820512820512,0.05,0.0,0.0,0.0,0.0,0.1379310344827586,0.048076923076923,0.0,0.0384615384615384,0.0476190476190476,0.0,0.0,0.0,1.6976613754479852,0.5352819160809692,0.0,1.612106352465827,-1.5935601375041728,0.8571428571428571,0.0,1.033763993744879,1.892055292750114,1.0,0.0,0.0,0.3333333333333333,0.0,1.2514632540468833,1.0
4,LAS,1,-1.5247227727374408,1.0,0.7262494554096582,0.278997510019039,0.545201046053746,0.6974705927577457,0.7775294103477038,0.7915904936014625,0.8315259488768397,0.7262247838616714,0.7532188841201717,0.9015941002551516,0.7101123595505618,0.834920634920635,0.8362573099415205,1.0,0.2994743570681847,-0.1881198533255998,2.4864771714498124,-2.334811972591265,1.910261162561656,-1.0619700034760662,0.0,0.1212121212121212,-1.0770453965526023,0.045016077170418,-1.0009976940206498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4334565755361951,1.0572604340796714,0.0,1.4415045281540857,-1.0262268666072525,0.7142857142857142,0.8,0.5240044009180009,1.3942728500299484,1.0,0.0,0.0,0.1666666666666666,0.0,1.6237114849552403,1.0
5,LAS,1,-1.5247227727374408,1.0,0.7021542631974687,0.6667317339006723,-0.3878959777113338,0.647651264703621,0.7737039273939635,0.7449725776965265,0.8113865220759102,0.8025936599423631,0.8165236051502146,0.5706330636291926,0.7617977528089889,0.7693121693121694,0.7777777777777777,1.0,1.676089065962182,-1.5741477175545366,1.3418779781699004,-1.2032018177250732,1.6154196561484913,-1.3569920794855497,0.0,0.0606060606060606,-1.2410610834597602,0.0048231511254019,-1.292776522061992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7189221755162839,0.9803372840588076,0.5,-0.2645137149633305,-1.7826712278031462,0.0,0.0,0.5766556264681949,1.588529413042696,0.3333333333333333,0.0,0.0,1.0,0.0,0.6637028894547015,1.0
6,LAS,1,-0.045133422810841,1.0,0.6929913027787487,-0.1439852796700155,-0.6088926412346422,0.6663335127239177,0.653201214351146,0.7477148080438757,0.7571649883811,0.7593659942363112,0.7607296137339056,0.6619326599398021,0.7460674157303372,0.7502645502645503,0.8289473684210525,1.0,0.2994743570681847,-0.1881198533255998,-0.1842542795366489,0.3056117220965157,0.4360536304958331,-0.1769037754476159,0.0,0.3636363636363636,-0.9611032730492668,0.0369774919614147,-0.8842861628041129,0.0,0.1818181818181818,0.0,0.0553633217993079,0.0,0.0,0.0256410256410256,0.0166666666666666,0.0285714285714285,0.0833333333333333,0.0,0.1785714285714285,0.1034482758620689,0.0096153846153846,0.0,0.0,0.0,0.03125,0.0,0.0,0.4742373755333646,0.1067100802504542,0.5,-0.435115539275072,-0.0806714151123849,0.0,0.0,-0.1628547687595296,0.0344769089407139,0.3333333333333333,0.0,0.0,0.0,0.0,0.2522706342402116,1.0
7,LAS,1,-1.5247227727374408,1.0,0.7449147451514953,0.7019802997080935,-0.690743257354386,0.7265318674559851,0.8148278691466712,0.7979890310786106,0.8458559256390396,0.7694524495677233,0.7736051502145923,1.2439675864199369,0.755056179775281,0.7894179894179895,0.8260233918128654,1.0,1.676089065962182,-1.5741477175545366,1.3418779781699004,-1.2032018177250732,1.3205781497353268,-1.6520141554950332,0.0,0.3939393939393939,-0.9469639896952012,0.0659163987138263,-1.030175576824784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4611327354644998,0.6418754239670168,0.0,1.612106352465827,-1.215337956906226,0.2857142857142857,0.6000000000000001,1.1821447202954258,1.588529413042696,0.6666666666666666,0.0,0.0,0.5,0.0,0.0876977321543782,0.0
8,LAS,1,1.4344559271157586,0.0,0.7822453246351694,-0.1704217040255814,-0.0441233900084096,0.7389866994695162,0.748838288194652,0.8720292504570384,0.8567002323780016,0.877521613832853,0.8583690987124464,0.8673567516386732,0.7707865168539326,0.8846560846560847,0.9005847953216374,1.0,-1.765447706272811,1.8909219430178053,-0.5657873439632862,0.6828151070519131,-1.3329954079831543,1.5932286806092848,1.0,0.696969696969697,0.1106544051888852,0.3263665594855305,0.3411849149695243,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8902015355043225,-0.7735105364168325,0.0,-0.9469210122102968,1.6213283975783763,0.0,0.0,-0.3926055711603761,-1.32531903214852,0.0,0.0,0.0,0.0,0.0,0.1974130002116628,1.0
9,LAS,1,-0.5383298727863742,1.0,0.7629012970845382,0.6226710266413958,0.1932433967388475,0.8012608595371721,0.8569081816378138,0.8117001828153565,0.8946553059643687,0.8097982708933718,0.805793991416309,0.981481247026935,0.806741573033708,0.8126984126984127,0.75,1.0,0.643628034291684,-0.5346268193828341,0.5788118493166258,-0.4487950478142787,0.4360536304958331,-0.7669479274665828,0.0,0.7575757575757576,0.2803258054376691,0.1704180064308681,-0.1840169755048916,0.0,0.5454545454545454,0.6000000000000001,0.4394463667820069,0.2076923076923077,0.125,0.1538461538461538,0.15,0.5142857142857142,0.4166666666666666,0.0,0.2857142857142857,0.6551724137931034,0.3846153846153846,0.2325581395348837,0.0769230769230769,0.0238095238095238,0.59375,0.6000000000000001,0.0,-0.3658471044080337,-0.92735683645856,0.0,0.7590972309071191,-0.2697825054113584,0.4285714285714285,0.6000000000000001,0.7944402412439974,0.6172465979789574,0.6666666666666666,0.0,0.0,0.5,0.0,0.3619859022974962,1.0
10,LAS,1,-0.5383298727863742,1.0,0.7683311995548908,-0.8489565958184397,0.4142400602621559,0.757668947489813,0.8444753620381581,0.8254113345521024,0.8760650658404339,0.6902017291066282,0.6684549356223176,1.9971892559824644,0.7191011235955057,0.7724867724867726,0.7543859649122806,1.0,0.2994743570681847,-0.1881198533255998,0.1972787848899884,-0.0715916628588814,0.1412121240826685,-0.4719258514570993,0.0,0.9696969696969696,-0.2824176720541309,0.1141479099678456,-0.359084272329697,0.0,0.2727272727272727,0.0,0.0380622837370242,0.0,0.0,0.0256410256410256,0.0166666666666666,0.0,0.0,0.0,0.0357142857142857,0.1034482758620689,0.0384615384615384,0.0,0.0,0.0,0.0625,0.0,0.0,-1.227434187984272,0.6027145475927629,0.0,0.4178935822836359,0.1084396751865885,0.4285714285714285,0.6000000000000001,0.6125541893433272,0.2287334719534619,0.6666666666666666,0.0,0.0,0.0,0.0,2.3468348426048533,
11,LAS,1,-0.8835673877692476,1.0,0.7802882972864799,0.5344695017460078,0.4381007550219112,0.789708688328662,0.9298140618846066,0.7740402193784277,0.8192486444616578,0.7439481268011526,0.746244635193133,0.8981703653935044,0.7310112359550562,0.7677248677248678,0.7853801169590644,0.6999999999999993,0.7468741374587341,-0.7425309990171745,1.227418058841909,-1.2032018177250732,1.084704944604795,-1.032467795875118,0.0,0.9696969696969696,0.7374959672191146,0.3274383708467309,1.1289877506811483,0.2666666666666666,0.2878787878787879,0.25,0.2831603229527105,0.2243589743589743,0.1388888888888889,0.2905982905982906,0.2444444444444444,0.0714285714285714,0.2777777777777778,0.2222222222222222,0.1547619047619047,0.3563218390804598,0.2227564102564102,0.2790697674418604,0.0961538461538461,0.0833333333333333,0.1458333333333333,0.1666666666666666,1.0,1.2639019572964287,0.9174001613144648,0.0,-0.2645137149633305,0.8648840363824823,0.0,0.0,1.856359618382492,1.0825317788478137,0.6333333333333333,0.0,0.0,0.0,0.0,0.5514940925779374,
1,MIA,0,0.9412594771402256,0.0,0.6020404364003429,0.1556275296930647,-1.2391423853566697,0.757668947489813,0.5690405893688607,0.6535648994515539,0.6491092176607282,0.6541786743515849,0.6727467811158798,-1.6662070459807374,0.6179775280898877,0.6857142857142857,0.6081871345029239,0.0,-0.3888329973788138,0.1583871127316343,-0.9473204083899236,0.6828151070519131,-0.4484708887436606,0.413140376571351,0.0,0.9393939393939394,1.176756370085411,0.4035369774919614,1.4207665787224903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9279947474457289,-1.2563512319323922,0.0,-0.435115539275072,0.6757729460835089,0.0,0.0,-1.3187884933387886,-0.5847158856624194,0.0,0.0,0.0,0.0,0.0,-0.5072966061557553,1.0
